season,season_label,team_name,shot_type,shot_made,basic_zone,loc_x,loc_y,shot_distance
2013,2013-14,Philadelphia 76ers,2PT,Made,Midrange,-17.7,16.05,20
2013,2013-14,Washington Wizards,2PT,Made,Paint (non-RA),0.5,9.65,4
2013,2013-14,Boston Celtics,2PT,Missed,Midrange,-0,24.75,19
2013,2013-14,Golden State Warriors,2PT,Made,Midrange,8.7,17.35,14
2013,2013-14,Boston Celtics,2PT,Made,Midrange,13.6,8.95,14
2013,2013-14,New York Knicks,2PT,Missed,Midrange,-2.8,23.35,18
2013,2013-14,Denver Nuggets,2PT,Missed,Midrange,-16,19.75,21
2013,2013-14,Indiana Pacers,2PT,Made,Midrange,10.3,24.15,21
2013,2013-14,Atlanta Hawks,2PT,Missed,Restricted Area,0.5,5.65,0
2013,2013-14,Sacramento Kings,2PT,Missed,Midrange,-15.4,17.65,19
2013,2013-14,Orlando Magic,2PT,Missed,Midrange,12.7,20.85,20
2013,2013-14,Phoenix Suns,2PT,Missed,Restricted Area,3.2,5.65,3
2013,2013-14,New Orleans Hornets,2PT,Made,Restricted Area,-0.2,6.95,1
2013,2013-14,Dallas Mavericks,2PT,Made,Restricted Area,-1,7.25,2
2013,2013-14,San Antonio Spurs,2PT,Missed,Restricted Area,1,7.85,2
2013,2013-14,Chicago Bulls,2PT,Made,Restricted Area,-0.6,7.75,2
2013,2013-14,Dallas Mavericks,2PT,Missed,Paint (non-RA),-0.4,11.95,6
2013,2013-14,New York Knicks,2PT,Made,Midrange,12.5,17.55,17
2013,2013-14,Charlotte Bobcats,2PT,Missed,Restricted Area,0.2,5.35,0
2013,2013-14,Los Angeles Clippers,2PT,Missed,Midrange,11.6,22.75,20
2013,2013-14,San Antonio Spurs,2PT,Missed,Midrange,-5.9,22.45,18
2013,2013-14,Los Angeles Lakers,2PT,Made,Restricted Area,-2,8.05,3
2013,2013-14,New Orleans Hornets,2PT,Missed,Midrange,12.6,5.25,12
2013,2013-14,Chicago Bulls,2PT,Made,Midrange,-2.1,22.25,17
2013,2013-14,Philadelphia 76ers,2PT,Made,Restricted Area,-0.7,6.95,1
2013,2013-14,Houston Rockets,2PT,Missed,Midrange,10.5,23.65,21
2013,2013-14,Atlanta Hawks,2PT,Missed,Midrange,-0.7,26.95,21
2013,2013-14,Memphis Grizzlies,2PT,Missed,Midrange,-5.3,24.95,20
2013,2013-14,Phoenix Suns,2PT,Missed,Paint (non-RA),-2.1,16.25,11
2013,2013-14,Portland Trail Blazers,2PT,Missed,Midrange,-15.1,20.85,21
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Paint (non-RA),-4.7,6.45,4
2013,2013-14,Atlanta Hawks,2PT,Made,Midrange,-15.9,5.05,15
2013,2013-14,Golden State Warriors,2PT,Made,Midrange,-13.6,17.95,18
2013,2013-14,Los Angeles Lakers,2PT,Made,Restricted Area,-0.6,7.15,1
2013,2013-14,New York Knicks,2PT,Made,Midrange,17.9,7.75,18
2013,2013-14,Phoenix Suns,2PT,Made,Restricted Area,1.1,7.15,2
2013,2013-14,Golden State Warriors,2PT,Missed,Paint (non-RA),-5.8,11.65,8
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,13.9,20.55,20
2013,2013-14,Denver Nuggets,2PT,Made,Restricted Area,-2.4,6.75,2
2013,2013-14,Washington Wizards,2PT,Missed,Restricted Area,-0.7,5.95,0
2013,2013-14,New Orleans Hornets,2PT,Made,Restricted Area,2.1,7.45,3
2013,2013-14,Philadelphia 76ers,2PT,Made,Paint (non-RA),5.4,17.65,13
2013,2013-14,Orlando Magic,2PT,Missed,Restricted Area,0.4,7.15,1
2013,2013-14,Utah Jazz,2PT,Missed,Midrange,-2.8,24.95,19
2013,2013-14,Denver Nuggets,2PT,Missed,Restricted Area,0.8,5.65,0
2013,2013-14,Cleveland Cavaliers,2PT,Made,Paint (non-RA),-7,19.05,15
2013,2013-14,New Orleans Hornets,2PT,Missed,Restricted Area,-2.1,6.95,2
2013,2013-14,Memphis Grizzlies,2PT,Missed,Midrange,6.4,23.35,19
2013,2013-14,San Antonio Spurs,2PT,Missed,Restricted Area,2.3,5.25,2
2013,2013-14,Washington Wizards,2PT,Made,Restricted Area,-0.1,4.65,0
2013,2013-14,Chicago Bulls,2PT,Made,Midrange,-18.5,9.75,19
2013,2013-14,Los Angeles Clippers,2PT,Missed,Midrange,7.1,23.85,19
2013,2013-14,Memphis Grizzlies,2PT,Missed,Midrange,9.3,8.95,10
2013,2013-14,Phoenix Suns,2PT,Made,Restricted Area,-1.2,4.65,1
2013,2013-14,Brooklyn Nets,2PT,Made,Restricted Area,1.3,6.95,2
2013,2013-14,Houston Rockets,2PT,Made,Midrange,-6.2,26.15,21
2013,2013-14,Los Angeles Lakers,2PT,Missed,Restricted Area,-1.3,7.85,2
2013,2013-14,Sacramento Kings,2PT,Missed,Midrange,-8.6,21.45,18
2013,2013-14,Los Angeles Lakers,2PT,Made,Paint (non-RA),3.7,17.05,12
2013,2013-14,New Orleans Hornets,2PT,Missed,Midrange,-10,8.55,10
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,-1.3,5.25,1
2013,2013-14,Orlando Magic,2PT,Missed,Paint (non-RA),-3.7,8.65,5
2013,2013-14,Portland Trail Blazers,2PT,Made,Restricted Area,0.2,5.55,0
2013,2013-14,Denver Nuggets,2PT,Made,Restricted Area,-1.8,5.95,1
2013,2013-14,Houston Rockets,2PT,Missed,Midrange,-8.9,17.35,15
2013,2013-14,Golden State Warriors,2PT,Missed,Midrange,-13.3,5.05,13
2013,2013-14,Atlanta Hawks,2PT,Made,Restricted Area,-2.6,5.35,2
2013,2013-14,Phoenix Suns,2PT,Made,Midrange,-16,11.95,17
2013,2013-14,Boston Celtics,2PT,Missed,Midrange,13.9,7.45,14
2013,2013-14,Orlando Magic,2PT,Missed,Midrange,-12.4,9.35,13
2013,2013-14,Los Angeles Lakers,2PT,Missed,Midrange,7.8,21.75,18
2013,2013-14,San Antonio Spurs,2PT,Missed,Restricted Area,-2.3,5.25,2
2013,2013-14,San Antonio Spurs,2PT,Made,Restricted Area,-0.2,5.35,0
2013,2013-14,Golden State Warriors,2PT,Made,Restricted Area,-1,6.65,1
2013,2013-14,Houston Rockets,2PT,Missed,Restricted Area,-0.1,4.95,0
2013,2013-14,Chicago Bulls,2PT,Made,Midrange,13.8,17.15,18
2013,2013-14,Utah Jazz,2PT,Missed,Restricted Area,-2.1,5.25,2
2013,2013-14,New Orleans Hornets,2PT,Made,Restricted Area,-1.2,5.05,1
2013,2013-14,Los Angeles Lakers,2PT,Missed,Midrange,-11.8,8.65,12
2013,2013-14,Toronto Raptors,2PT,Missed,Midrange,-9.7,24.75,21
2013,2013-14,Toronto Raptors,2PT,Made,Paint (non-RA),-0.4,11.95,6
2013,2013-14,Dallas Mavericks,2PT,Made,Midrange,8.6,14.65,12
2013,2013-14,Memphis Grizzlies,2PT,Made,Restricted Area,0.5,6.15,1
2013,2013-14,Milwaukee Bucks,2PT,Missed,Restricted Area,-0.1,5.35,0
2013,2013-14,Phoenix Suns,2PT,Missed,Paint (non-RA),-5.4,7.15,5
2013,2013-14,Dallas Mavericks,2PT,Missed,Restricted Area,-2.1,6.65,2
2013,2013-14,Cleveland Cavaliers,2PT,Made,Restricted Area,-1.2,5.85,1
2013,2013-14,Brooklyn Nets,2PT,Missed,Midrange,15.7,8.35,16
2013,2013-14,Milwaukee Bucks,2PT,Missed,Restricted Area,-0.2,5.85,0
2013,2013-14,San Antonio Spurs,2PT,Missed,Midrange,20.2,8.95,20
2013,2013-14,Brooklyn Nets,2PT,Missed,Restricted Area,-0.9,7.25,2
2013,2013-14,Orlando Magic,2PT,Missed,Restricted Area,-2.6,6.35,2
2013,2013-14,Houston Rockets,2PT,Missed,Restricted Area,1.3,4.15,1
2013,2013-14,Memphis Grizzlies,2PT,Made,Restricted Area,-0,6.15,0
2013,2013-14,Philadelphia 76ers,2PT,Missed,Restricted Area,-1.3,7.25,2
2013,2013-14,Milwaukee Bucks,2PT,Made,Paint (non-RA),7.8,16.45,13
2013,2013-14,Charlotte Bobcats,2PT,Missed,Paint (non-RA),1.1,11.95,6
2013,2013-14,Miami Heat,2PT,Missed,Paint (non-RA),-1.1,9.15,4
2013,2013-14,Atlanta Hawks,2PT,Missed,Paint (non-RA),-1.7,11.85,6
2013,2013-14,Boston Celtics,2PT,Made,Restricted Area,1.5,5.25,1
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,0.7,5.25,0
2013,2013-14,Philadelphia 76ers,2PT,Missed,Restricted Area,-0.1,5.35,0
2013,2013-14,Houston Rockets,2PT,Missed,Midrange,16.9,8.65,17
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Restricted Area,-2.6,6.75,3
2013,2013-14,Denver Nuggets,2PT,Missed,Paint (non-RA),4.5,7.55,5
2013,2013-14,Brooklyn Nets,2PT,Made,Restricted Area,1.6,5.55,1
2013,2013-14,Boston Celtics,2PT,Made,Midrange,-14.7,19.25,20
2013,2013-14,Sacramento Kings,2PT,Made,Restricted Area,-0.7,5.35,0
2013,2013-14,Los Angeles Clippers,2PT,Missed,Midrange,-20,7.15,20
2013,2013-14,Boston Celtics,2PT,Made,Paint (non-RA),-8,19.05,15
2013,2013-14,San Antonio Spurs,2PT,Made,Restricted Area,-0,6.45,1
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Midrange,-18.8,6.95,18
2013,2013-14,Brooklyn Nets,2PT,Made,Restricted Area,-0.1,9.15,3
2013,2013-14,Miami Heat,2PT,Missed,Paint (non-RA),-5.6,16.05,12
2013,2013-14,Washington Wizards,2PT,Missed,Restricted Area,-1.2,4.25,1
2013,2013-14,Atlanta Hawks,2PT,Missed,Midrange,-14.7,6.15,14
2013,2013-14,Minnesota Timberwolves,2PT,Made,Midrange,-16,6.95,16
2013,2013-14,Los Angeles Clippers,2PT,Made,Paint (non-RA),-2.1,13.05,8
2013,2013-14,Dallas Mavericks,2PT,Made,Midrange,10.9,18.45,17
2013,2013-14,Memphis Grizzlies,2PT,Missed,Paint (non-RA),-5,11.35,7
2013,2013-14,Dallas Mavericks,2PT,Missed,Midrange,9.3,11.05,10
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,1.1,6.75,1
2013,2013-14,Dallas Mavericks,2PT,Made,Restricted Area,-1.7,6.45,2
2013,2013-14,Atlanta Hawks,2PT,Missed,Restricted Area,-1.5,5.25,1
2013,2013-14,San Antonio Spurs,2PT,Missed,Paint (non-RA),-2.9,8.95,4
2013,2013-14,San Antonio Spurs,2PT,Made,Restricted Area,-2,5.85,2
2013,2013-14,Washington Wizards,2PT,Missed,Restricted Area,2.6,8.05,3
2013,2013-14,Charlotte Bobcats,2PT,Missed,Paint (non-RA),-5,6.95,5
2013,2013-14,Oklahoma City Thunder,2PT,Made,Restricted Area,-2.1,5.25,2
2013,2013-14,Oklahoma City Thunder,2PT,Made,Paint (non-RA),3.7,15.35,10
2013,2013-14,Dallas Mavericks,2PT,Missed,Midrange,-1.7,19.85,14
2013,2013-14,Indiana Pacers,2PT,Made,Restricted Area,-1.3,5.25,1
2013,2013-14,Orlando Magic,2PT,Missed,Restricted Area,1,7.45,2
2013,2013-14,Orlando Magic,2PT,Made,Restricted Area,1.8,5.65,1
2013,2013-14,Utah Jazz,2PT,Missed,Midrange,17.4,7.25,17
2013,2013-14,Houston Rockets,2PT,Made,Restricted Area,-2.1,5.95,2
2013,2013-14,Milwaukee Bucks,2PT,Missed,Midrange,-6.4,20.35,16
2013,2013-14,Miami Heat,2PT,Made,Midrange,-11.1,17.85,16
2013,2013-14,Cleveland Cavaliers,2PT,Missed,Restricted Area,-1,5.85,1
2013,2013-14,Sacramento Kings,2PT,Made,Midrange,-13.3,19.75,19
2013,2013-14,Atlanta Hawks,2PT,Made,Restricted Area,-1.5,5.25,1
2013,2013-14,Cleveland Cavaliers,2PT,Missed,Midrange,-13.8,21.25,21
2013,2013-14,Portland Trail Blazers,2PT,Missed,Midrange,-9.9,25.75,22
2013,2013-14,Sacramento Kings,2PT,Made,Restricted Area,0.2,5.55,0
2013,2013-14,Orlando Magic,2PT,Made,Midrange,5.9,24.15,19
2013,2013-14,Philadelphia 76ers,2PT,Made,Restricted Area,-0.4,6.45,1
2013,2013-14,Los Angeles Lakers,2PT,Made,Restricted Area,2.4,5.25,2
2013,2013-14,Sacramento Kings,2PT,Missed,Paint (non-RA),-3.6,7.85,4
2013,2013-14,Detroit Pistons,2PT,Made,Restricted Area,-0.2,5.85,0
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,-1.2,6.15,1
2013,2013-14,Utah Jazz,2PT,Made,Restricted Area,2.6,5.65,2
2013,2013-14,Dallas Mavericks,2PT,Missed,Paint (non-RA),-5.8,17.25,13
2013,2013-14,Golden State Warriors,2PT,Made,Paint (non-RA),-5.6,8.05,6
2013,2013-14,Washington Wizards,2PT,Made,Midrange,12,0.8499999999999996,12
2013,2013-14,Atlanta Hawks,2PT,Missed,Restricted Area,-0.4,5.65,0
2013,2013-14,Detroit Pistons,2PT,Made,Restricted Area,0.5,6.45,1
2013,2013-14,Orlando Magic,2PT,Missed,Paint (non-RA),-2.8,12.75,8
2013,2013-14,New York Knicks,2PT,Made,Restricted Area,-0.9,5.95,1
2013,2013-14,Miami Heat,2PT,Missed,Paint (non-RA),-3.2,9.15,5
2013,2013-14,Orlando Magic,2PT,Made,Paint (non-RA),-6.7,9.95,8
2013,2013-14,Toronto Raptors,2PT,Missed,Midrange,14.4,20.05,20
2013,2013-14,Denver Nuggets,2PT,Missed,Midrange,20.2,6.95,20
2013,2013-14,Charlotte Bobcats,2PT,Made,Midrange,-13.5,8.35,13
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,12.3,13.05,14
2013,2013-14,Philadelphia 76ers,2PT,Made,Restricted Area,1,5.05,1
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Restricted Area,-1.3,4.65,1
2013,2013-14,Golden State Warriors,2PT,Missed,Midrange,11.2,20.55,18
2013,2013-14,Phoenix Suns,2PT,Made,Midrange,9,7.25,9
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,-18.3,6.65,18
2013,2013-14,Charlotte Bobcats,2PT,Missed,Midrange,6.8,21.95,18
2013,2013-14,Denver Nuggets,2PT,Missed,Paint (non-RA),-4.2,9.75,6
2013,2013-14,Golden State Warriors,2PT,Missed,Restricted Area,-0,5.55,0
2013,2013-14,Toronto Raptors,2PT,Made,Midrange,16.8,13.45,18
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,1.1,5.95,1
2013,2013-14,Los Angeles Clippers,2PT,Missed,Midrange,-8.4,19.55,16
2013,2013-14,Boston Celtics,2PT,Missed,Paint (non-RA),-2.3,8.85,4
2013,2013-14,Sacramento Kings,2PT,Made,Midrange,-16.8,10.25,17
2013,2013-14,Sacramento Kings,2PT,Missed,Restricted Area,1.8,5.65,1
2013,2013-14,Golden State Warriors,2PT,Missed,Midrange,-12.2,20.35,19
2013,2013-14,Los Angeles Lakers,2PT,Missed,Paint (non-RA),-5,7.75,5
2013,2013-14,Houston Rockets,2PT,Missed,Restricted Area,1.8,6.15,2
2013,2013-14,Houston Rockets,2PT,Missed,Midrange,10,20.15,17
2013,2013-14,Boston Celtics,2PT,Made,Paint (non-RA),0.2,9.65,4
2013,2013-14,Orlando Magic,2PT,Missed,Restricted Area,-0.1,6.35,1
2013,2013-14,Milwaukee Bucks,2PT,Missed,Midrange,-14.9,11.95,16
2013,2013-14,Los Angeles Lakers,2PT,Missed,Restricted Area,-0.1,5.95,0
2013,2013-14,Charlotte Bobcats,2PT,Missed,Paint (non-RA),5.9,5.35,5
2013,2013-14,Houston Rockets,2PT,Missed,Restricted Area,0.2,6.65,1
2013,2013-14,Phoenix Suns,2PT,Made,Midrange,-16.5,19.25,21
2013,2013-14,Milwaukee Bucks,2PT,Made,Restricted Area,-0.1,4.95,0
2013,2013-14,New Orleans Hornets,2PT,Made,Midrange,-14.6,6.95,14
2013,2013-14,Orlando Magic,2PT,Made,Restricted Area,0.5,5.65,0
2013,2013-14,Washington Wizards,2PT,Made,Midrange,17.4,10.25,18
2013,2013-14,Dallas Mavericks,2PT,Made,Restricted Area,-0.4,6.65,1
2013,2013-14,Houston Rockets,2PT,Made,Paint (non-RA),5.4,14.65,10
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Midrange,-8.4,21.75,18
2013,2013-14,Orlando Magic,2PT,Made,Restricted Area,0.7,5.95,0
2013,2013-14,Toronto Raptors,2PT,Made,Midrange,16,16.55,19
2013,2013-14,Indiana Pacers,2PT,Made,Paint (non-RA),-0,9.75,4
2013,2013-14,Washington Wizards,2PT,Made,Restricted Area,0.2,4.45,0
2013,2013-14,Brooklyn Nets,2PT,Made,Paint (non-RA),-7.7,9.35,8
2013,2013-14,Phoenix Suns,2PT,Missed,Midrange,-3.1,27.15,22
2013,2013-14,Los Angeles Clippers,2PT,Missed,Midrange,-18.2,7.45,18
2013,2013-14,Memphis Grizzlies,2PT,Made,Midrange,9.2,5.25,9
2013,2013-14,Golden State Warriors,2PT,Made,Restricted Area,-0,5.95,0
2013,2013-14,Philadelphia 76ers,2PT,Missed,Restricted Area,-2.1,6.95,2
2013,2013-14,Oklahoma City Thunder,2PT,Made,Paint (non-RA),-6.2,11.95,9
2013,2013-14,Washington Wizards,2PT,Made,Midrange,-19.3,18.65,23
2013,2013-14,Toronto Raptors,2PT,Made,Midrange,13.8,15.95,17
2013,2013-14,Philadelphia 76ers,2PT,Made,Restricted Area,-1.2,3.65,2
2013,2013-14,Indiana Pacers,2PT,Missed,Paint (non-RA),-4.2,5.65,4
2013,2013-14,Houston Rockets,2PT,Made,Restricted Area,0.4,5.05,0
2013,2013-14,Orlando Magic,2PT,Missed,Paint (non-RA),-0.4,10.85,5
2013,2013-14,Boston Celtics,2PT,Missed,Paint (non-RA),4.8,7.45,5
2013,2013-14,Charlotte Bobcats,2PT,Missed,Midrange,14.7,13.45,16
2013,2013-14,Atlanta Hawks,2PT,Missed,Midrange,13.8,8.85,14
2013,2013-14,Denver Nuggets,2PT,Missed,Restricted Area,0.8,5.25,0
2013,2013-14,Denver Nuggets,2PT,Missed,Midrange,-8.3,17.85,15
2013,2013-14,Charlotte Bobcats,2PT,Missed,Midrange,11.7,13.75,14
2013,2013-14,Orlando Magic,2PT,Made,Restricted Area,-1.5,7.25,2
2013,2013-14,Milwaukee Bucks,2PT,Made,Restricted Area,-3.2,5.85,3
2013,2013-14,Golden State Warriors,2PT,Made,Restricted Area,-0.2,5.05,0
2013,2013-14,Miami Heat,2PT,Made,Restricted Area,-2.8,6.15,2
2013,2013-14,Milwaukee Bucks,2PT,Missed,Restricted Area,-0.1,5.25,0
2013,2013-14,Milwaukee Bucks,2PT,Missed,Midrange,-9.2,9.15,9
2013,2013-14,Philadelphia 76ers,2PT,Made,Restricted Area,-1,6.45,1
2013,2013-14,Portland Trail Blazers,2PT,Missed,Restricted Area,1,5.05,1
2013,2013-14,Milwaukee Bucks,2PT,Missed,Restricted Area,-3.4,5.25,3
2013,2013-14,Portland Trail Blazers,2PT,Missed,Midrange,-9.7,22.55,19
2013,2013-14,Minnesota Timberwolves,2PT,Made,Restricted Area,-0.1,5.55,0
2013,2013-14,Boston Celtics,2PT,Made,Paint (non-RA),-7.2,11.05,9
2013,2013-14,Golden State Warriors,2PT,Made,Restricted Area,0.4,5.65,0
2013,2013-14,Oklahoma City Thunder,2PT,Missed,Midrange,20.7,2.85,20
2013,2013-14,Minnesota Timberwolves,2PT,Made,Restricted Area,0.8,5.55,0
2013,2013-14,Washington Wizards,2PT,Made,Midrange,-0,23.95,18
2013,2013-14,Golden State Warriors,2PT,Made,Restricted Area,0.7,4.75,0
2013,2013-14,San Antonio Spurs,2PT,Missed,Restricted Area,-2,5.55,2
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Restricted Area,0.2,5.25,0
2013,2013-14,New Orleans Hornets,2PT,Made,Paint (non-RA),1.9,8.95,4
2013,2013-14,Miami Heat,2PT,Missed,Midrange,-13,19.45,19
2013,2013-14,Washington Wizards,2PT,Made,Restricted Area,0.5,5.55,0
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,13.4,13.05,15
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,-0.1,5.35,0
2013,2013-14,Memphis Grizzlies,2PT,Made,Restricted Area,0.7,5.35,0
2013,2013-14,Phoenix Suns,2PT,Missed,Midrange,10,24.95,22
2013,2013-14,Charlotte Bobcats,2PT,Made,Restricted Area,0.5,6.45,1
2013,2013-14,Oklahoma City Thunder,2PT,Missed,Restricted Area,-1,5.55,1
2013,2013-14,Cleveland Cavaliers,2PT,Made,Paint (non-RA),4.3,10.25,6
2013,2013-14,Memphis Grizzlies,2PT,Missed,Midrange,12.7,8.35,13
2013,2013-14,Charlotte Bobcats,2PT,Missed,Midrange,-15.7,5.55,15
2013,2013-14,Phoenix Suns,2PT,Made,Midrange,19.9,5.65,19
2013,2013-14,Houston Rockets,2PT,Made,Restricted Area,1.5,5.95,1
2013,2013-14,Detroit Pistons,2PT,Made,Midrange,-8.1,8.65,8
2013,2013-14,Cleveland Cavaliers,2PT,Missed,Paint (non-RA),4.1,13.85,9
2013,2013-14,New Orleans Hornets,2PT,Made,Restricted Area,0.5,5.55,0
2013,2013-14,Orlando Magic,2PT,Missed,Restricted Area,1.1,6.15,1
2013,2013-14,Miami Heat,2PT,Made,Restricted Area,-0.2,5.65,0
2013,2013-14,Los Angeles Lakers,2PT,Missed,Midrange,-18.2,11.85,19
2013,2013-14,Portland Trail Blazers,2PT,Missed,Paint (non-RA),4.3,4.95,4
2013,2013-14,Houston Rockets,2PT,Made,Restricted Area,-2,6.35,2
2013,2013-14,Utah Jazz,2PT,Missed,Midrange,-11.1,9.65,11
2013,2013-14,Miami Heat,2PT,Made,Midrange,-4.7,23.95,19
2013,2013-14,Philadelphia 76ers,2PT,Made,Midrange,-17.6,11.85,18
2013,2013-14,Chicago Bulls,2PT,Missed,Midrange,16.6,10.25,17
2013,2013-14,Golden State Warriors,2PT,Missed,Paint (non-RA),-0,13.55,8
2013,2013-14,Chicago Bulls,2PT,Missed,Restricted Area,1.3,5.25,1
2013,2013-14,Indiana Pacers,2PT,Missed,Restricted Area,-1.2,8.25,3
2013,2013-14,Memphis Grizzlies,2PT,Made,Paint (non-RA),-4,18.95,14
2013,2013-14,Utah Jazz,2PT,Made,Paint (non-RA),7.3,6.65,7
2013,2013-14,Cleveland Cavaliers,2PT,Made,Paint (non-RA),-7.2,8.65,7
2013,2013-14,Portland Trail Blazers,2PT,Missed,Restricted Area,-1.5,5.35,1
2013,2013-14,Los Angeles Lakers,2PT,Missed,Restricted Area,-0,6.35,1
2013,2013-14,Memphis Grizzlies,2PT,Made,Midrange,-13.5,21.45,21
2013,2013-14,Memphis Grizzlies,2PT,Missed,Midrange,16.3,18.15,20
2013,2013-14,Cleveland Cavaliers,2PT,Made,Restricted Area,-0.6,5.35,0
2013,2013-14,New York Knicks,2PT,Missed,Restricted Area,-1.9,6.45,2
2013,2013-14,Utah Jazz,2PT,Missed,Midrange,13.4,0.8499999999999996,14
2013,2013-14,Sacramento Kings,2PT,Made,Restricted Area,-1.3,5.05,1
2013,2013-14,Oklahoma City Thunder,2PT,Missed,Paint (non-RA),7,10.75,8
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,-13.3,12.45,15
2013,2013-14,Los Angeles Clippers,2PT,Made,Paint (non-RA),-5,7.15,5
2013,2013-14,Sacramento Kings,2PT,Missed,Restricted Area,-0.2,8.65,3
2013,2013-14,Golden State Warriors,2PT,Missed,Paint (non-RA),-7.7,16.85,13
2013,2013-14,Miami Heat,2PT,Made,Restricted Area,-1,5.95,1
2013,2013-14,Los Angeles Lakers,2PT,Made,Restricted Area,-2,6.15,2
2013,2013-14,New York Knicks,2PT,Made,Midrange,-16.8,10.75,17
2013,2013-14,Minnesota Timberwolves,2PT,Missed,Midrange,-16,3.35,16
2013,2013-14,San Antonio Spurs,2PT,Made,Paint (non-RA),-0.2,18.65,13
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,-0.1,21.95,16
2013,2013-14,Sacramento Kings,2PT,Made,Midrange,-9.1,17.55,15
2013,2013-14,Dallas Mavericks,2PT,Missed,Restricted Area,2.4,6.35,2
2013,2013-14,Milwaukee Bucks,2PT,Missed,Midrange,8.6,9.35,9
2013,2013-14,Cleveland Cavaliers,2PT,Missed,Midrange,-0,28.35,23
2013,2013-14,Memphis Grizzlies,2PT,Missed,Restricted Area,0.8,5.25,0
2013,2013-14,Atlanta Hawks,2PT,Made,Midrange,16.6,8.85,16
2013,2013-14,Portland Trail Blazers,2PT,Missed,Restricted Area,-0.9,5.65,0
2013,2013-14,Washington Wizards,2PT,Made,Paint (non-RA),6.2,15.65,12
2013,2013-14,Cleveland Cavaliers,2PT,Missed,Restricted Area,0.2,5.35,0
2013,2013-14,Oklahoma City Thunder,2PT,Missed,Midrange,-0,23.95,18
2013,2013-14,Los Angeles Lakers,2PT,Made,Paint (non-RA),0.8,14.05,8
2013,2013-14,Los Angeles Clippers,2PT,Made,Paint (non-RA),-0,11.25,6
2013,2013-14,Boston Celtics,2PT,Missed,Midrange,13.6,15.95,17
2013,2013-14,Brooklyn Nets,2PT,Missed,Restricted Area,0.8,6.65,1
2013,2013-14,Memphis Grizzlies,2PT,Made,Midrange,-6.9,20.35,16
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,-14.3,16.75,18
2013,2013-14,Portland Trail Blazers,2PT,Made,Restricted Area,-0,5.35,0
2013,2013-14,Houston Rockets,2PT,Made,Restricted Area,-2.6,5.25,2
2013,2013-14,Brooklyn Nets,2PT,Missed,Restricted Area,-1.6,4.95,1
2013,2013-14,Toronto Raptors,2PT,Made,Midrange,-20.1,9.55,20
2013,2013-14,Brooklyn Nets,2PT,Made,Restricted Area,-0.7,4.95,0
2013,2013-14,New York Knicks,2PT,Made,Restricted Area,0.8,5.35,0
2013,2013-14,Golden State Warriors,2PT,Made,Paint (non-RA),-3.7,9.75,5
2013,2013-14,New Orleans Hornets,2PT,Missed,Restricted Area,1,6.35,1
2013,2013-14,Boston Celtics,2PT,Made,Restricted Area,0.2,6.45,1
2013,2013-14,Indiana Pacers,2PT,Missed,Midrange,14.9,17.85,19
2013,2013-14,Golden State Warriors,2PT,Made,Paint (non-RA),5.9,8.85,6
2013,2013-14,Washington Wizards,2PT,Missed,Midrange,-13.3,14.85,16
2013,2013-14,Houston Rockets,2PT,Missed,Midrange,14,22.65,22
2013,2013-14,Cleveland Cavaliers,2PT,Missed,Restricted Area,-0.1,4.75,0
2013,2013-14,Washington Wizards,2PT,Made,Midrange,-13.8,7.25,13
2013,2013-14,Oklahoma City Thunder,2PT,Made,Midrange,-11.4,20.15,18
2013,2013-14,Toronto Raptors,2PT,Made,Restricted Area,-0.6,5.95,0
2013,2013-14,Utah Jazz,2PT,Missed,Midrange,16.9,15.35,19
2013,2013-14,Memphis Grizzlies,2PT,Missed,Paint (non-RA),2.4,16.25,11
2013,2013-14,Atlanta Hawks,2PT,Made,Paint (non-RA),1,9.15,4
2013,2013-14,New York Knicks,2PT,Made,Restricted Area,0.8,5.25,0
2013,2013-14,Chicago Bulls,2PT,Missed,Restricted Area,-1.3,5.05,1
2013,2013-14,Golden State Warriors,2PT,Made,Restricted Area,-0.9,7.25,2
2013,2013-14,Philadelphia 76ers,2PT,Missed,Restricted Area,2.6,6.45,2
2013,2013-14,Denver Nuggets,2PT,Missed,Restricted Area,1.5,4.95,1
2013,2013-14,Utah Jazz,2PT,Missed,Paint (non-RA),-0.2,15.65,10
